customer_id,meter_id,reading_date,off_peak_units,standard_units,peak_units
25,25,2026-03-07,2.08,4.20,2.68
26,26,2026-03-07,2.35,4.53,3.07
27,27,2026-03-07,2.62,2.15,3.45
28,28,2026-03-07,1.14,2.47,3.83
29,29,2026-03-07,1.41,2.80,4.22
30,30,2026-03-07,1.68,3.13,4.60
31,31,2026-03-07,1.75,3.20,4.65
32,32,2026-03-07,2.02,3.53,5.03
33,33,2026-03-07,2.29,3.85,1.57
34,34,2026-03-07,2.56,4.18,1.95
35,35,2026-03-07,1.08,4.50,2.33
36,36,2026-03-07,1.35,2.13,2.72
37,37,2026-03-07,1.62,2.45,3.10
38,38,2026-03-07,1.89,2.78,3.48
39,39,2026-03-07,2.16,3.10,3.87
40,40,2026-03-07,2.43,3.43,4.25
41,41,2026-03-07,2.50,3.50,4.30
42,42,2026-03-07,1.02,3.82,4.68
43,43,2026-03-07,1.29,4.15,5.07
44,44,2026-03-07,1.56,4.48,1.60
45,45,2026-03-07,1.83,2.10,1.98
46,46,2026-03-07,2.10,2.43,2.37
47,47,2026-03-07,2.37,2.75,2.75
48,48,2026-03-07,2.64,3.07,3.13
49,49,2026-03-07,1.16,3.40,3.52
50,50,2026-03-07,1.43,3.73,3.90
51,51,2026-03-07,1.50,3.80,3.95
52,52,2026-03-07,1.77,4.13,4.33
53,53,2026-03-07,2.04,4.45,4.72
54,54,2026-03-07,2.31,2.08,5.10
55,55,2026-03-07,2.58,2.40,1.63
56,56,2026-03-07,1.10,2.73,2.02
57,57,2026-03-07,1.37,3.05,2.40
58,58,2026-03-07,1.64,3.38,2.78
59,59,2026-03-07,1.91,3.70,3.17
60,60,2026-03-07,2.18,4.02,3.55
61,61,2026-03-07,2.25,4.10,3.60
62,62,2026-03-07,2.52,4.43,3.98
63,63,2026-03-07,1.04,2.05,4.37
64,64,2026-03-07,1.31,2.38,4.75
65,65,2026-03-07,1.58,2.70,5.13
66,66,2026-03-07,1.85,3.03,1.67
67,67,2026-03-07,2.12,3.35,2.05
68,68,2026-03-07,2.39,3.68,2.43
69,69,2026-03-07,2.66,4.00,2.82
70,70,2026-03-07,1.18,4.32,3.20
71,71,2026-03-07,1.25,4.40,3.25
72,72,2026-03-07,1.52,2.03,3.63
73,73,2026-03-07,1.79,2.35,4.02
74,74,2026-03-07,2.06,2.68,4.40
75,75,2026-03-07,2.33,3.00,4.78
76,76,2026-03-07,2.60,3.33,5.17
77,77,2026-03-07,1.12,3.65,1.70
78,78,2026-03-07,1.39,3.97,2.08
79,79,2026-03-07,1.66,4.30,2.47
80,80,2026-03-07,1.93,4.63,2.85
81,81,2026-03-07,2.00,2.00,2.90
82,82,2026-03-07,2.27,2.32,3.28
83,83,2026-03-07,2.54,2.65,3.67
84,84,2026-03-07,1.06,2.98,4.05
85,85,2026-03-07,1.33,3.30,4.43
86,86,2026-03-07,1.60,3.63,4.82
87,87,2026-03-07,1.87,3.95,5.20
88,88,2026-03-07,2.14,4.27,1.73
89,89,2026-03-07,2.41,4.60,2.12
90,90,2026-03-07,2.68,2.23,2.50
91,91,2026-03-07,1.00,2.30,2.55
92,92,2026-03-07,1.27,2.63,2.93
93,93,2026-03-07,1.54,2.95,3.32
94,94,2026-03-07,1.81,3.28,3.70
95,95,2026-03-07,2.08,3.60,4.08
96,96,2026-03-07,2.35,3.93,4.47
97,97,2026-03-07,2.62,4.25,4.85
98,98,2026-03-07,1.14,4.58,5.23
99,99,2026-03-07,1.41,2.20,1.77
100,100,2026-03-07,1.68,2.53,2.15
1,1,2026-03-08,1.25,2.30,1.85
2,2,2026-03-08,1.52,2.63,2.23
3,3,2026-03-08,1.79,2.95,2.62
4,4,2026-03-08,2.06,3.28,3.00
5,5,2026-03-08,2.33,3.60,3.38
6,6,2026-03-08,2.60,3.93,3.77
7,7,2026-03-08,1.12,4.25,4.15
8,8,2026-03-08,1.39,4.58,4.53
9,9,2026-03-08,1.66,2.20,4.92
10,10,2026-03-08,1.93,2.53,5.30
11,11,2026-03-08,2.00,2.60,1.50
12,12,2026-03-08,2.27,2.93,1.88
13,13,2026-03-08,2.54,3.25,2.27
14,14,2026-03-08,1.06,3.58,2.65
15,15,2026-03-08,1.33,3.90,3.03
16,16,2026-03-08,1.60,4.23,3.42
17,17,2026-03-08,1.87,4.55,3.80
18,18,2026-03-08,2.14,2.18,4.18
19,19,2026-03-08,2.41,2.50,4.57
20,20,2026-03-08,2.68,2.83,4.95
21,21,2026-03-08,1.00,2.90,5.00
22,22,2026-03-08,1.27,3.23,1.53
23,23,2026-03-08,1.54,3.55,1.92
24,24,2026-03-08,1.81,3.88,2.30
25,25,2026-03-08,2.08,4.20,2.68
26,26,2026-03-08,2.35,4.53,3.07
27,27,2026-03-08,2.62,2.15,3.45
28,28,2026-03-08,1.14,2.47,3.83
29,29,2026-03-08,1.41,2.80,4.22
30,30,2026-03-08,1.68,3.13,4.60
31,31,2026-03-08,1.75,3.20,4.65
32,32,2026-03-08,2.02,3.53,5.03
33,33,2026-03-08,2.29,3.85,1.57
34,34,2026-03-08,2.56,4.18,1.95
35,35,2026-03-08,1.08,4.50,2.33
36,36,2026-03-08,1.35,2.13,2.72
37,37,2026-03-08,1.62,2.45,3.10
38,38,2026-03-08,1.89,2.78,3.48
39,39,2026-03-08,2.16,3.10,3.87
40,40,2026-03-08,2.43,3.43,4.25
41,41,2026-03-08,2.50,3.50,4.30
42,42,2026-03-08,1.02,3.82,4.68
43,43,2026-03-08,1.29,4.15,5.07
44,44,2026-03-08,1.56,4.48,1.60
45,45,2026-03-08,1.83,2.10,1.98
46,46,2026-03-08,2.10,2.43,2.37
47,47,2026-03-08,2.37,2.75,2.75
48,48,2026-03-08,2.64,3.07,3.13
49,49,2026-03-08,1.16,3.40,3.52
50,50,2026-03-08,1.43,3.73,3.90
51,51,2026-03-08,1.50,3.80,3.95
52,52,2026-03-08,1.77,4.13,4.33
53,53,2026-03-08,2.04,4.45,4.72
54,54,2026-03-08,2.31,2.08,5.10
55,55,2026-03-08,2.58,2.40,1.63
56,56,2026-03-08,1.10,2.73,2.02
57,57,2026-03-08,1.37,3.05,2.40
58,58,2026-03-08,1.64,3.38,2.78
59,59,2026-03-08,1.91,3.70,3.17
60,60,2026-03-08,2.18,4.02,3.55
61,61,2026-03-08,2.25,4.10,3.60
62,62,2026-03-08,2.52,4.43,3.98
63,63,2026-03-08,1.04,2.05,4.37
64,64,2026-03-08,1.31,2.38,4.75
65,65,2026-03-08,1.58,2.70,5.13
66,66,2026-03-08,1.85,3.03,1.67
67,67,2026-03-08,2.12,3.35,2.05
68,68,2026-03-08,2.39,3.68,2.43
69,69,2026-03-08,2.66,4.00,2.82
70,70,2026-03-08,1.18,4.32,3.20
71,71,2026-03-08,1.25,4.40,3.25
72,72,2026-03-08,1.52,2.03,3.63
73,73,2026-03-08,1.79,2.35,4.02
74,74,2026-03-08,2.06,2.68,4.40
75,75,2026-03-08,2.33,3.00,4.78
76,76,2026-03-08,2.60,3.33,5.17
77,77,2026-03-08,1.12,3.65,1.70
78,78,2026-03-08,1.39,3.97,2.08
79,79,2026-03-08,1.66,4.30,2.47
80,80,2026-03-08,1.93,4.63,2.85
81,81,2026-03-08,2.00,2.00,2.90
82,82,2026-03-08,2.27,2.32,3.28
83,83,2026-03-08,2.54,2.65,3.67
84,84,2026-03-08,1.06,2.98,4.05
85,85,2026-03-08,1.33,3.30,4.43
86,86,2026-03-08,1.60,3.63,4.82
87,87,2026-03-08,1.87,3.95,5.20
88,88,2026-03-08,2.14,4.27,1.73
89,89,2026-03-08,2.41,4.60,2.12
90,90,2026-03-08,2.68,2.23,2.50
91,91,2026-03-08,1.00,2.30,2.55
92,92,2026-03-08,1.27,2.63,2.93
93,93,2026-03-08,1.54,2.95,3.32
94,94,2026-03-08,1.81,3.28,3.70
95,95,2026-03-08,2.08,3.60,4.08
96,96,2026-03-08,2.35,3.93,4.47
97,97,2026-03-08,2.62,4.25,4.85
98,98,2026-03-08,1.14,4.58,5.23
99,99,2026-03-08,1.41,2.20,1.77
100,100,2026-03-08,1.68,2.53,2.15
1,1,2026-03-09,1.25,2.30,1.85
2,2,2026-03-09,1.52,2.63,2.23
3,3,2026-03-09,1.79,2.95,2.62
4,4,2026-03-09,2.06,3.28,3.00
5,5,2026-03-09,2.33,3.60,3.38
6,6,2026-03-09,2.60,3.93,3.77
7,7,2026-03-09,1.12,4.25,4.15
8,8,2026-03-09,1.39,4.58,4.53
9,9,2026-03-09,1.66,2.20,4.92
10,10,2026-03-09,1.93,2.53,5.30
11,11,2026-03-09,2.00,2.60,1.50
12,12,2026-03-09,2.27,2.93,1.88
13,13,2026-03-09,2.54,3.25,2.27
14,14,2026-03-09,1.06,3.58,2.65
15,15,2026-03-09,1.33,3.90,3.03
16,16,2026-03-09,1.60,4.23,3.42
17,17,2026-03-09,1.87,4.55,3.80
18,18,2026-03-09,2.14,2.18,4.18
19,19,2026-03-09,2.41,2.50,4.57
20,20,2026-03-09,2.68,2.83,4.95
21,21,2026-03-09,1.00,2.90,5.00
22,22,2026-03-09,1.27,3.23,1.53
23,23,2026-03-09,1.54,3.55,1.92
24,24,2026-03-09,1.81,3.88,2.30
25,25,2026-03-09,2.08,4.20,2.68
26,26,2026-03-09,2.35,4.53,3.07
27,27,2026-03-09,2.62,2.15,3.45
28,28,2026-03-09,1.14,2.47,3.83
29,29,2026-03-09,1.41,2.80,4.22
30,30,2026-03-09,1.68,3.13,4.60
31,31,2026-03-09,1.75,3.20,4.65
32,32,2026-03-09,2.02,3.53,5.03
33,33,2026-03-09,2.29,3.85,1.57
34,34,2026-03-09,2.56,4.18,1.95
35,35,2026-03-09,1.08,4.50,2.33
36,36,2026-03-09,1.35,2.13,2.72
37,37,2026-03-09,1.62,2.45,3.10
38,38,2026-03-09,1.89,2.78,3.48
39,39,2026-03-09,2.16,3.10,3.87
40,40,2026-03-09,2.43,3.43,4.25
41,41,2026-03-09,2.50,3.50,4.30
42,42,2026-03-09,1.02,3.82,4.68
43,43,2026-03-09,1.29,4.15,5.07
44,44,2026-03-09,1.56,4.48,1.60
45,45,2026-03-09,1.83,2.10,1.98
46,46,2026-03-09,2.10,2.43,2.37
47,47,2026-03-09,2.37,2.75,2.75
48,48,2026-03-09,2.64,3.07,3.13
49,49,2026-03-09,1.16,3.40,3.52
50,50,2026-03-09,1.43,3.73,3.90
51,51,2026-03-09,1.50,3.80,3.95
52,52,2026-03-09,1.77,4.13,4.33
53,53,2026-03-09,2.04,4.45,4.72
54,54,2026-03-09,2.31,2.08,5.10
55,55,2026-03-09,2.58,2.40,1.63
56,56,2026-03-09,1.10,2.73,2.02
57,57,2026-03-09,1.37,3.05,2.40
58,58,2026-03-09,1.64,3.38,2.78
59,59,2026-03-09,1.91,3.70,3.17
60,60,2026-03-09,2.18,4.02,3.55
61,61,2026-03-09,2.25,4.10,3.60
62,62,2026-03-09,2.52,4.43,3.98
63,63,2026-03-09,1.04,2.05,4.37
64,64,2026-03-09,1.31,2.38,4.75
65,65,2026-03-09,1.58,2.70,5.13
66,66,2026-03-09,1.85,3.03,1.67
67,67,2026-03-09,2.12,3.35,2.05
68,68,2026-03-09,2.39,3.68,2.43
69,69,2026-03-09,2.66,4.00,2.82
70,70,2026-03-09,1.18,4.32,3.20
71,71,2026-03-09,1.25,4.40,3.25
72,72,2026-03-09,1.52,2.03,3.63
73,73,2026-03-09,1.79,2.35,4.02
74,74,2026-03-09,2.06,2.68,4.40
75,75,2026-03-09,2.33,3.00,4.78
76,76,2026-03-09,2.60,3.33,5.17
77,77,2026-03-09,1.12,3.65,1.70
78,78,2026-03-09,1.39,3.97,2.08
79,79,2026-03-09,1.66,4.30,2.47
80,80,2026-03-09,1.93,4.63,2.85
81,81,2026-03-09,2.00,2.00,2.90
82,82,2026-03-09,2.27,2.32,3.28
83,83,2026-03-09,2.54,2.65,3.67
84,84,2026-03-09,1.06,2.98,4.05
85,85,2026-03-09,1.33,3.30,4.43
86,86,2026-03-09,1.60,3.63,4.82
87,87,2026-03-09,1.87,3.95,5.20
88,88,2026-03-09,2.14,4.27,1.73
89,89,2026-03-09,2.41,4.60,2.12
90,90,2026-03-09,2.68,2.23,2.50
91,91,2026-03-09,1.00,2.30,2.55
92,92,2026-03-09,1.27,2.63,2.93
93,93,2026-03-09,1.54,2.95,3.32
94,94,2026-03-09,1.81,3.28,3.70
95,95,2026-03-09,2.08,3.60,4.08
96,96,2026-03-09,2.35,3.93,4.47
97,97,2026-03-09,2.62,4.25,4.85
98,98,2026-03-09,1.14,4.58,5.23
99,99,2026-03-09,1.41,2.20,1.77
100,100,2026-03-09,1.68,2.53,2.15
1,1,2026-03-10,1.25,2.30,1.85
2,2,2026-03-10,1.52,2.63,2.23
3,3,2026-03-10,1.79,2.95,2.62
4,4,2026-03-10,2.06,3.28,3.00
5,5,2026-03-10,2.33,3.60,3.38
6,6,2026-03-10,2.60,3.93,3.77
7,7,2026-03-10,1.12,4.25,4.15
8,8,2026-03-10,1.39,4.58,4.53
9,9,2026-03-10,1.66,2.20,4.92
10,10,2026-03-10,1.93,2.53,5.30
11,11,2026-03-10,2.00,2.60,1.50
12,12,2026-03-10,2.27,2.93,1.88
13,13,2026-03-10,2.54,3.25,2.27
14,14,2026-03-10,1.06,3.58,2.65
15,15,2026-03-10,1.33,3.90,3.03
16,16,2026-03-10,1.60,4.23,3.42
17,17,2026-03-10,1.87,4.55,3.80
18,18,2026-03-10,2.14,2.18,4.18
19,19,2026-03-10,2.41,2.50,4.57
20,20,2026-03-10,2.68,2.83,4.95
21,21,2026-03-10,1.00,2.90,5.00
22,22,2026-03-10,1.27,3.23,1.53
23,23,2026-03-10,1.54,3.55,1.92
24,24,2026-03-10,1.81,3.88,2.30
25,25,2026-03-10,2.08,4.20,2.68
26,26,2026-03-10,2.35,4.53,3.07
27,27,2026-03-10,2.62,2.15,3.45
28,28,2026-03-10,1.14,2.47,3.83
29,29,2026-03-10,1.41,2.80,4.22
30,30,2026-03-10,1.68,3.13,4.60
31,31,2026-03-10,1.75,3.20,4.65
32,32,2026-03-10,2.02,3.53,5.03
33,33,2026-03-10,2.29,3.85,1.57
34,34,2026-03-10,2.56,4.18,1.95
35,35,2026-03-10,1.08,4.50,2.33
36,36,2026-03-10,1.35,2.13,2.72
37,37,2026-03-10,1.62,2.45,3.10
38,38,2026-03-10,1.89,2.78,3.48
39,39,2026-03-10,2.16,3.10,3.87
40,40,2026-03-10,2.43,3.43,4.25
41,41,2026-03-10,2.50,3.50,4.30
42,42,2026-03-10,1.02,3.82,4.68
43,43,2026-03-10,1.29,4.15,5.07
44,44,2026-03-10,1.56,4.48,1.60
45,45,2026-03-10,1.83,2.10,1.98
46,46,2026-03-10,2.10,2.43,2.37
47,47,2026-03-10,2.37,2.75,2.75
48,48,2026-03-10,2.64,3.07,3.13
49,49,2026-03-10,1.16,3.40,3.52
50,50,2026-03-10,1.43,3.73,3.90
51,51,2026-03-10,1.50,3.80,3.95
52,52,2026-03-10,1.77,4.13,4.33
53,53,2026-03-10,2.04,4.45,4.72
54,54,2026-03-10,2.31,2.08,5.10
55,55,2026-03-10,2.58,2.40,1.63
56,56,2026-03-10,1.10,2.73,2.02
57,57,2026-03-10,1.37,3.05,2.40
58,58,2026-03-10,1.64,3.38,2.78
59,59,2026-03-10,1.91,3.70,3.17
60,60,2026-03-10,2.18,4.02,3.55
61,61,2026-03-10,2.25,4.10,3.60
62,62,2026-03-10,2.52,4.43,3.98
63,63,2026-03-10,1.04,2.05,4.37
64,64,2026-03-10,1.31,2.38,4.75
65,65,2026-03-10,1.58,2.70,5.13
66,66,2026-03-10,1.85,3.03,1.67
67,67,2026-03-10,2.12,3.35,2.05
68,68,2026-03-10,2.39,3.68,2.43
69,69,2026-03-10,2.66,4.00,2.82
70,70,2026-03-10,1.18,4.32,3.20
71,71,2026-03-10,1.25,4.40,3.25
72,72,2026-03-10,1.52,2.03,3.63
73,73,2026-03-10,1.79,2.35,4.02
74,74,2026-03-10,2.06,2.68,4.40
75,75,2026-03-10,2.33,3.00,4.78
76,76,2026-03-10,2.60,3.33,5.17
77,77,2026-03-10,1.12,3.65,1.70
78,78,2026-03-10,1.39,3.97,2.08
79,79,2026-03-10,1.66,4.30,2.47
80,80,2026-03-10,1.93,4.63,2.85
81,81,2026-03-10,2.00,2.00,2.90
82,82,2026-03-10,2.27,2.32,3.28
83,83,2026-03-10,2.54,2.65,3.67
84,84,2026-03-10,1.06,2.98,4.05
85,85,2026-03-10,1.33,3.30,4.43
86,86,2026-03-10,1.60,3.63,4.82
87,87,2026-03-10,1.87,3.95,5.20
88,88,2026-03-10,2.14,4.27,1.73
89,89,2026-03-10,2.41,4.60,2.12
90,90,2026-03-10,2.68,2.23,2.50
91,91,2026-03-10,1.00,2.30,2.55
92,92,2026-03-10,1.27,2.63,2.93
93,93,2026-03-10,1.54,2.95,3.32
94,94,2026-03-10,1.81,3.28,3.70
95,95,2026-03-10,2.08,3.60,4.08
96,96,2026-03-10,2.35,3.93,4.47
97,97,2026-03-10,2.62,4.25,4.85
98,98,2026-03-10,1.14,4.58,5.23
99,99,2026-03-10,1.41,2.20,1.77
100,100,2026-03-10,1.68,2.53,2.15
1,1,2026-03-11,1.25,2.30,1.85
2,2,2026-03-11,1.52,2.63,2.23
3,3,2026-03-11,1.79,2.95,2.62
4,4,2026-03-11,2.06,3.28,3.00
5,5,2026-03-11,2.33,3.60,3.38
6,6,2026-03-11,2.60,3.93,3.77
7,7,2026-03-11,1.12,4.25,4.15
8,8,2026-03-11,1.39,4.58,4.53
9,9,2026-03-11,1.66,2.20,4.92
10,10,2026-03-11,1.93,2.53,5.30
11,11,2026-03-11,2.00,2.60,1.50
12,12,2026-03-11,2.27,2.93,1.88
13,13,2026-03-11,2.54,3.25,2.27
14,14,2026-03-11,1.06,3.58,2.65
15,15,2026-03-11,1.33,3.90,3.03
16,16,2026-03-11,1.60,4.23,3.42
17,17,2026-03-11,1.87,4.55,3.80
18,18,2026-03-11,2.14,2.18,4.18
19,19,2026-03-11,2.41,2.50,4.57
20,20,2026-03-11,2.68,2.83,4.95
21,21,2026-03-11,1.00,2.90,5.00
22,22,2026-03-11,1.27,3.23,1.53
23,23,2026-03-11,1.54,3.55,1.92
24,24,2026-03-11,1.81,3.88,2.30
25,25,2026-03-11,2.08,4.20,2.68
26,26,2026-03-11,2.35,4.53,3.07
27,27,2026-03-11,2.62,2.15,3.45
28,28,2026-03-11,1.14,2.47,3.83
29,29,2026-03-11,1.41,2.80,4.22
30,30,2026-03-11,1.68,3.13,4.60
31,31,2026-03-11,1.75,3.20,4.65
32,32,2026-03-11,2.02,3.53,5.03
33,33,2026-03-11,2.29,3.85,1.57
34,34,2026-03-11,2.56,4.18,1.95
35,35,2026-03-11,1.08,4.50,2.33
36,36,2026-03-11,1.35,2.13,2.72
37,37,2026-03-11,1.62,2.45,3.10
38,38,2026-03-11,1.89,2.78,3.48
39,39,2026-03-11,2.16,3.10,3.87
40,40,2026-03-11,2.43,3.43,4.25
41,41,2026-03-11,2.50,3.50,4.30
42,42,2026-03-11,1.02,3.82,4.68
43,43,2026-03-11,1.29,4.15,5.07
44,44,2026-03-11,1.56,4.48,1.60
45,45,2026-03-11,1.83,2.10,1.98
46,46,2026-03-11,2.10,2.43,2.37
47,47,2026-03-11,2.37,2.75,2.75
48,48,2026-03-11,2.64,3.07,3.13
49,49,2026-03-11,1.16,3.40,3.52
50,50,2026-03-11,1.43,3.73,3.90
51,51,2026-03-11,1.50,3.80,3.95
52,52,2026-03-11,1.77,4.13,4.33
53,53,2026-03-11,2.04,4.45,4.72
54,54,2026-03-11,2.31,2.08,5.10
55,55,2026-03-11,2.58,2.40,1.63
56,56,2026-03-11,1.10,2.73,2.02
57,57,2026-03-11,1.37,3.05,2.40
58,58,2026-03-11,1.64,3.38,2.78
59,59,2026-03-11,1.91,3.70,3.17
60,60,2026-03-11,2.18,4.02,3.55
61,61,2026-03-11,2.25,4.10,3.60
62,62,2026-03-11,2.52,4.43,3.98
63,63,2026-03-11,1.04,2.05,4.37
64,64,2026-03-11,1.31,2.38,4.75
65,65,2026-03-11,1.58,2.70,5.13
66,66,2026-03-11,1.85,3.03,1.67
67,67,2026-03-11,2.12,3.35,2.05
68,68,2026-03-11,2.39,3.68,2.43
69,69,2026-03-11,2.66,4.00,2.82
70,70,2026-03-11,1.18,4.32,3.20
71,71,2026-03-11,1.25,4.40,3.25
72,72,2026-03-11,1.52,2.03,3.63
73,73,2026-03-11,1.79,2.35,4.02
74,74,2026-03-11,2.06,2.68,4.40
75,75,2026-03-11,2.33,3.00,4.78
76,76,2026-03-11,2.60,3.33,5.17
77,77,2026-03-11,1.12,3.65,1.70
78,78,2026-03-11,1.39,3.97,2.08
79,79,2026-03-11,1.66,4.30,2.47
80,80,2026-03-11,1.93,4.63,2.85
81,81,2026-03-11,2.00,2.00,2.90
82,82,2026-03-11,2.27,2.32,3.28
83,83,2026-03-11,2.54,2.65,3.67
84,84,2026-03-11,1.06,2.98,4.05
85,85,2026-03-11,1.33,3.30,4.43
86,86,2026-03-11,1.60,3.63,4.82
87,87,2026-03-11,1.87,3.95,5.20
88,88,2026-03-11,2.14,4.27,1.73
89,89,2026-03-11,2.41,4.60,2.12
90,90,2026-03-11,2.68,2.23,2.50
91,91,2026-03-11,1.00,2.30,2.55
92,92,2026-03-11,1.27,2.63,2.93
93,93,2026-03-11,1.54,2.95,3.32
94,94,2026-03-11,1.81,3.28,3.70
95,95,2026-03-11,2.08,3.60,4.08
96,96,2026-03-11,2.35,3.93,4.47
97,97,2026-03-11,2.62,4.25,4.85
98,98,2026-03-11,1.14,4.58,5.23
99,99,2026-03-11,1.41,2.20,1.77
100,100,2026-03-11,1.68,2.53,2.15
1,1,2026-03-12,1.25,2.30,1.85
2,2,2026-03-12,1.52,2.63,2.23
3,3,2026-03-12,1.79,2.95,2.62
4,4,2026-03-12,2.06,3.28,3.00
5,5,2026-03-12,2.33,3.60,3.38
6,6,2026-03-12,2.60,3.93,3.77
7,7,2026-03-12,1.12,4.25,4.15
8,8,2026-03-12,1.39,4.58,4.53
9,9,2026-03-12,1.66,2.20,4.92
10,10,2026-03-12,1.93,2.53,5.30
11,11,2026-03-12,2.00,2.60,1.50
12,12,2026-03-12,2.27,2.93,1.88
13,13,2026-03-12,2.54,3.25,2.27
14,14,2026-03-12,1.06,3.58,2.65
15,15,2026-03-12,1.33,3.90,3.03
16,16,2026-03-12,1.60,4.23,3.42
17,17,2026-03-12,1.87,4.55,3.80
18,18,2026-03-12,2.14,2.18,4.18
19,19,2026-03-12,2.41,2.50,4.57
20,20,2026-03-12,2.68,2.83,4.95
21,21,2026-03-12,1.00,2.90,5.00
22,22,2026-03-12,1.27,3.23,1.53
23,23,2026-03-12,1.54,3.55,1.92
24,24,2026-03-12,1.81,3.88,2.30
25,25,2026-03-12,2.08,4.20,2.68
26,26,2026-03-12,2.35,4.53,3.07
27,27,2026-03-12,2.62,2.15,3.45
28,28,2026-03-12,1.14,2.47,3.83
29,29,2026-03-12,1.41,2.80,4.22
30,30,2026-03-12,1.68,3.13,4.60
31,31,2026-03-12,1.75,3.20,4.65
32,32,2026-03-12,2.02,3.53,5.03
33,33,2026-03-12,2.29,3.85,1.57
34,34,2026-03-12,2.56,4.18,1.95
35,35,2026-03-12,1.08,4.50,2.33
36,36,2026-03-12,1.35,2.13,2.72
37,37,2026-03-12,1.62,2.45,3.10
38,38,2026-03-12,1.89,2.78,3.48
39,39,2026-03-12,2.16,3.10,3.87
40,40,2026-03-12,2.43,3.43,4.25
41,41,2026-03-12,2.50,3.50,4.30
42,42,2026-03-12,1.02,3.82,4.68
43,43,2026-03-12,1.29,4.15,5.07
44,44,2026-03-12,1.56,4.48,1.60
45,45,2026-03-12,1.83,2.10,1.98
46,46,2026-03-12,2.10,2.43,2.37
47,47,2026-03-12,2.37,2.75,2.75
48,48,2026-03-12,2.64,3.07,3.13
49,49,2026-03-12,1.16,3.40,3.52
50,50,2026-03-12,1.43,3.73,3.90
51,51,2026-03-12,1.50,3.80,3.95
52,52,2026-03-12,1.77,4.13,4.33
53,53,2026-03-12,2.04,4.45,4.72
54,54,2026-03-12,2.31,2.08,5.10
55,55,2026-03-12,2.58,2.40,1.63
56,56,2026-03-12,1.10,2.73,2.02
57,57,2026-03-12,1.37,3.05,2.40
58,58,2026-03-12,1.64,3.38,2.78
59,59,2026-03-12,1.91,3.70,3.17
60,60,2026-03-12,2.18,4.02,3.55
61,61,2026-03-12,2.25,4.10,3.60
62,62,2026-03-12,2.52,4.43,3.98
63,63,2026-03-12,1.04,2.05,4.37
64,64,2026-03-12,1.31,2.38,4.75
65,65,2026-03-12,1.58,2.70,5.13
66,66,2026-03-12,1.85,3.03,1.67
67,67,2026-03-12,2.12,3.35,2.05
68,68,2026-03-12,2.39,3.68,2.43
69,69,2026-03-12,2.66,4.00,2.82
70,70,2026-03-12,1.18,4.32,3.20
71,71,2026-03-12,1.25,4.40,3.25
72,72,2026-03-12,1.52,2.03,3.63
73,73,2026-03-12,1.79,2.35,4.02
74,74,2026-03-12,2.06,2.68,4.40
75,75,2026-03-12,2.33,3.00,4.78
76,76,2026-03-12,2.60,3.33,5.17
77,77,2026-03-12,1.12,3.65,1.70
78,78,2026-03-12,1.39,3.97,2.08
79,79,2026-03-12,1.66,4.30,2.47
80,80,2026-03-12,1.93,4.63,2.85
81,81,2026-03-12,2.00,2.00,2.90
82,82,2026-03-12,2.27,2.32,3.28
83,83,2026-03-12,2.54,2.65,3.67
84,84,2026-03-12,1.06,2.98,4.05
85,85,2026-03-12,1.33,3.30,4.43
86,86,2026-03-12,1.60,3.63,4.82
87,87,2026-03-12,1.87,3.95,5.20
88,88,2026-03-12,2.14,4.27,1.73
89,89,2026-03-12,2.41,4.60,2.12
90,90,2026-03-12,2.68,2.23,2.50
91,91,2026-03-12,1.00,2.30,2.55
92,92,2026-03-12,1.27,2.63,2.93
93,93,2026-03-12,1.54,2.95,3.32
94,94,2026-03-12,1.81,3.28,3.70
95,95,2026-03-12,2.08,3.60,4.08
96,96,2026-03-12,2.35,3.93,4.47
97,97,2026-03-12,2.62,4.25,4.85
98,98,2026-03-12,1.14,4.58,5.23
99,99,2026-03-12,1.41,2.20,1.77
100,100,2026-03-12,1.68,2.53,2.15
1,1,2026-03-13,1.25,2.30,1.85
2,2,2026-03-13,1.52,2.63,2.23
3,3,2026-03-13,1.79,2.95,2.62
4,4,2026-03-13,2.06,3.28,3.00
5,5,2026-03-13,2.33,3.60,3.38
6,6,2026-03-13,2.60,3.93,3.77
7,7,2026-03-13,1.12,4.25,4.15
8,8,2026-03-13,1.39,4.58,4.53
9,9,2026-03-13,1.66,2.20,4.92
10,10,2026-03-13,1.93,2.53,5.30
11,11,2026-03-13,2.00,2.60,1.50
12,12,2026-03-13,2.27,2.93,1.88
13,13,2026-03-13,2.54,3.25,2.27
14,14,2026-03-13,1.06,3.58,2.65
15,15,2026-03-13,1.33,3.90,3.03
16,16,2026-03-13,1.60,4.23,3.42
17,17,2026-03-13,1.87,4.55,3.80
18,18,2026-03-13,2.14,2.18,4.18
19,19,2026-03-13,2.41,2.50,4.57
20,20,2026-03-13,2.68,2.83,4.95
21,21,2026-03-13,1.00,2.90,5.00
22,22,2026-03-13,1.27,3.23,1.53
23,23,2026-03-13,1.54,3.55,1.92
24,24,2026-03-13,1.81,3.88,2.30
25,25,2026-03-13,2.08,4.20,2.68
26,26,2026-03-13,2.35,4.53,3.07
27,27,2026-03-13,2.62,2.15,3.45
28,28,2026-03-13,1.14,2.47,3.83
29,29,2026-03-13,1.41,2.80,4.22
30,30,2026-03-13,1.68,3.13,4.60
31,31,2026-03-13,1.75,3.20,4.65
